videoId,totalWords,totalUniqueWords,totalSentences,avgSyllPerSec,avgCEFRScore,avgWordCEFR,avgFreqCEFR,readability,avgSentenceLength,uncommonRatio,totalEasyRatio,totalMiddleRatio,totalHardRatio,wordEasyRatio,wordMiddleRatio,wordHardRatio,FreqEasyRatio,FreqMiddleRatio,FreqHardRatio,channelId,video_id,difficulty,channel_id
xdxaGB0Tsp0,35,28,7,0.6899231037162071,2.1428571428571432,1.8214285714285716,2.357142857142857,1.9397857142857144,5.0,10.714285714285714,70.71428571428572,20.0,9.285714285714283,83.92857142857143,8.928571428571429,7.142857142857142,61.9047619047619,27.380952380952376,10.714285714285714,UCWCOoCApFUtccYENOYeL1uw,xdxaGB0Tsp0,1,UCWCOoCApFUtccYENOYeL1uw
aA3Pp4VInKA,50,27,7,0.7094812494241225,1.8888888888888888,1.7962962962962965,1.9506172839506173,2.6935449735449737,7.142857142857142,14.814814814814813,76.2962962962963,12.592592592592592,11.111111111111109,81.48148148148151,5.5555555555555545,12.962962962962964,72.83950617283949,17.283950617283953,9.876543209876543,UCWCOoCApFUtccYENOYeL1uw,aA3Pp4VInKA,1,UCWCOoCApFUtccYENOYeL1uw
oXz8ixzWOp0,52,27,16,0.6959817158867929,1.7925925925925927,1.8148148148148149,1.7777777777777781,2.5004592592592596,3.25,14.814814814814813,78.51851851851853,13.333333333333332,8.148148148148149,81.48148148148148,7.4074074074074066,11.111111111111109,76.54320987654322,17.28395061728395,6.172839506172839,UCWCOoCApFUtccYENOYeL1uw,oXz8ixzWOp0,1,UCWCOoCApFUtccYENOYeL1uw
7oIqPvTVSr4,15,11,3,0.5782268673113896,1.2727272727272727,1.3636363636363638,1.2121212121212122,0.248,5.0,0.0,92.72727272727276,5.454545454545454,1.8181818181818183,90.9090909090909,4.545454545454546,4.545454545454546,93.93939393939394,6.06060606060606,0.0,UCWCOoCApFUtccYENOYeL1uw,7oIqPvTVSr4,1,UCWCOoCApFUtccYENOYeL1uw
p-rGgyl7PHQ,14,8,1,0.3840983291722681,2.325,2.625,2.125,4.6419000000000015,14.0,25.0,70.0,12.5,17.5,68.75,0.0,31.25,70.83333333333333,20.833333333333336,8.333333333333332,UCWCOoCApFUtccYENOYeL1uw,p-rGgyl7PHQ,1,UCWCOoCApFUtccYENOYeL1uw
Cp5Vef3-F30,34,30,4,1.1902074654737231,1.8066666666666664,1.65,1.9111111111111112,2.526933333333334,8.5,13.333333333333336,78.66666666666667,14.0,7.333333333333334,85.0,8.333333333333334,6.666666666666668,74.44444444444444,17.777777777777775,7.777777777777778,UCWCOoCApFUtccYENOYeL1uw,Cp5Vef3-F30,1,UCWCOoCApFUtccYENOYeL1uw
aRRtl2f4RQ4,47,31,16,0.7854727480895706,2.1483870967741936,2.177419354838709,2.129032258064516,3.7111838709677416,2.9375,22.58064516129032,78.06451612903227,3.2258064516129035,18.70967741935484,79.03225806451613,1.6129032258064515,19.354838709677423,77.4193548387097,4.301075268817204,18.27956989247312,UCWCOoCApFUtccYENOYeL1uw,aRRtl2f4RQ4,1,UCWCOoCApFUtccYENOYeL1uw
_CEGrPY8_b0,437,213,55,1.7237667609792098,2.7596244131455396,2.55868544600939,2.8935837245696403,4.2489302262057205,7.945454545454545,24.413145539906107,57.65258215962442,16.525821596244132,25.821596244131456,66.90140845070424,8.92018779342723,24.178403755868544,51.4866979655712,21.596244131455396,26.9170579029734,UCWCOoCApFUtccYENOYeL1uw,_CEGrPY8_b0,1,UCWCOoCApFUtccYENOYeL1uw
yu_yS5GYkog,467,238,78,1.6701919108543133,2.5949579831932774,2.510504201680672,2.6512605042016806,4.476669984917045,5.987179487179486,26.470588235294123,60.92436974789916,18.235294117647054,20.840336134453786,67.64705882352942,11.134453781512605,21.218487394957982,56.44257703081232,22.96918767507003,20.588235294117645,UCWCOoCApFUtccYENOYeL1uw,yu_yS5GYkog,1,UCWCOoCApFUtccYENOYeL1uw
sf2I-3NvKZY,1427,437,245,1.5877265877674045,2.9757437070938217,2.8684210526315788,3.047292143401984,5.96173222248167,5.824489795918368,35.92677345537758,53.867276887871846,16.97940503432494,29.153318077803203,59.382151029748286,11.327231121281464,29.29061784897025,50.190694126620905,20.747520976353925,29.06178489702517,UCWCOoCApFUtccYENOYeL1uw,sf2I-3NvKZY,1,UCWCOoCApFUtccYENOYeL1uw
